delta_yaw_1,delta_yaw_2,delta_yaw_3,delta_yaw_4,delta_yaw_5,delta_yaw_6,delta_yaw_7,delta_yaw_8,delta_yaw_9,delta_yaw_10,delta_yaw_11,delta_yaw_12,delta_yaw_13,delta_yaw_14,delta_yaw_15,delta_yaw_16,delta_yaw_17,delta_yaw_18,delta_yaw_19,delta_yaw_20,delta_yaw_21,delta_yaw_22,delta_yaw_23,delta_yaw_24,delta_yaw_25,delta_yaw_26,delta_yaw_27,delta_yaw_28,delta_yaw_29,delta_yaw_30,delta_yaw_31,delta_yaw_32,delta_yaw_33,delta_yaw_34,delta_yaw_35,delta_yaw_36,delta_yaw_37,delta_yaw_38,delta_yaw_39,delta_yaw_40,delta_yaw_41,delta_yaw_42,delta_yaw_43,delta_yaw_44,delta_yaw_45,delta_yaw_46,delta_yaw_47,delta_yaw_48,delta_yaw_49,delta_yaw_50,delta_yaw_51,delta_yaw_52,delta_yaw_53,delta_yaw_54,delta_yaw_55,delta_yaw_56,delta_yaw_57,delta_yaw_58,delta_yaw_59,delta_yaw_60,delta_pitch_1,delta_pitch_2,delta_pitch_3,delta_pitch_4,delta_pitch_5,delta_pitch_6,delta_pitch_7,delta_pitch_8,delta_pitch_9,delta_pitch_10,delta_pitch_11,delta_pitch_12,delta_pitch_13,delta_pitch_14,delta_pitch_15,delta_pitch_16,delta_pitch_17,delta_pitch_18,delta_pitch_19,delta_pitch_20,delta_pitch_21,delta_pitch_22,delta_pitch_23,delta_pitch_24,delta_pitch_25,delta_pitch_26,delta_pitch_27,delta_pitch_28,delta_pitch_29,delta_pitch_30,delta_pitch_31,delta_pitch_32,delta_pitch_33,delta_pitch_34,delta_pitch_35,delta_pitch_36,delta_pitch_37,delta_pitch_38,delta_pitch_39,delta_pitch_40,delta_pitch_41,delta_pitch_42,delta_pitch_43,delta_pitch_44,delta_pitch_45,delta_pitch_46,delta_pitch_47,delta_pitch_48,delta_pitch_49,delta_pitch_50,delta_pitch_51,delta_pitch_52,delta_pitch_53,delta_pitch_54,delta_pitch_55,delta_pitch_56,delta_pitch_57,delta_pitch_58,delta_pitch_59,delta_pitch_60,accel_yaw_1,accel_yaw_2,accel_yaw_3,accel_yaw_4,accel_yaw_5,accel_yaw_6,accel_yaw_7,accel_yaw_8,accel_yaw_9,accel_yaw_10,accel_yaw_11,accel_yaw_12,accel_yaw_13,accel_yaw_14,accel_yaw_15,accel_yaw_16,accel_yaw_17,accel_yaw_18,accel_yaw_19,accel_yaw_20,accel_yaw_21,accel_yaw_22,accel_yaw_23,accel_yaw_24,accel_yaw_25,accel_yaw_26,accel_yaw_27,accel_yaw_28,accel_yaw_29,accel_yaw_30,accel_yaw_31,accel_yaw_32,accel_yaw_33,accel_yaw_34,accel_yaw_35,accel_yaw_36,accel_yaw_37,accel_yaw_38,accel_yaw_39,accel_yaw_40,accel_yaw_41,accel_yaw_42,accel_yaw_43,accel_yaw_44,accel_yaw_45,accel_yaw_46,accel_yaw_47,accel_yaw_48,accel_yaw_49,accel_yaw_50,accel_yaw_51,accel_yaw_52,accel_yaw_53,accel_yaw_54,accel_yaw_55,accel_yaw_56,accel_yaw_57,accel_yaw_58,accel_yaw_59,accel_yaw_60,accel_pitch_1,accel_pitch_2,accel_pitch_3,accel_pitch_4,accel_pitch_5,accel_pitch_6,accel_pitch_7,accel_pitch_8,accel_pitch_9,accel_pitch_10,accel_pitch_11,accel_pitch_12,accel_pitch_13,accel_pitch_14,accel_pitch_15,accel_pitch_16,accel_pitch_17,accel_pitch_18,accel_pitch_19,accel_pitch_20,accel_pitch_21,accel_pitch_22,accel_pitch_23,accel_pitch_24,accel_pitch_25,accel_pitch_26,accel_pitch_27,accel_pitch_28,accel_pitch_29,accel_pitch_30,accel_pitch_31,accel_pitch_32,accel_pitch_33,accel_pitch_34,accel_pitch_35,accel_pitch_36,accel_pitch_37,accel_pitch_38,accel_pitch_39,accel_pitch_40,accel_pitch_41,accel_pitch_42,accel_pitch_43,accel_pitch_44,accel_pitch_45,accel_pitch_46,accel_pitch_47,accel_pitch_48,accel_pitch_49,accel_pitch_50,accel_pitch_51,accel_pitch_52,accel_pitch_53,accel_pitch_54,accel_pitch_55,accel_pitch_56,accel_pitch_57,accel_pitch_58,accel_pitch_59,accel_pitch_60,jerk_yaw_1,jerk_yaw_2,jerk_yaw_3,jerk_yaw_4,jerk_yaw_5,jerk_yaw_6,jerk_yaw_7,jerk_yaw_8,jerk_yaw_9,jerk_yaw_10,jerk_yaw_11,jerk_yaw_12,jerk_yaw_13,jerk_yaw_14,jerk_yaw_15,jerk_yaw_16,jerk_yaw_17,jerk_yaw_18,jerk_yaw_19,jerk_yaw_20,jerk_yaw_21,jerk_yaw_22,jerk_yaw_23,jerk_yaw_24,jerk_yaw_25,jerk_yaw_26,jerk_yaw_27,jerk_yaw_28,jerk_yaw_29,jerk_yaw_30,jerk_yaw_31,jerk_yaw_32,jerk_yaw_33,jerk_yaw_34,jerk_yaw_35,jerk_yaw_36,jerk_yaw_37,jerk_yaw_38,jerk_yaw_39,jerk_yaw_40,jerk_yaw_41,jerk_yaw_42,jerk_yaw_43,jerk_yaw_44,jerk_yaw_45,jerk_yaw_46,jerk_yaw_47,jerk_yaw_48,jerk_yaw_49,jerk_yaw_50,jerk_yaw_51,jerk_yaw_52,jerk_yaw_53,jerk_yaw_54,jerk_yaw_55,jerk_yaw_56,jerk_yaw_57,jerk_yaw_58,jerk_yaw_59,jerk_yaw_60,jerk_pitch_1,jerk_pitch_2,jerk_pitch_3,jerk_pitch_4,jerk_pitch_5,jerk_pitch_6,jerk_pitch_7,jerk_pitch_8,jerk_pitch_9,jerk_pitch_10,jerk_pitch_11,jerk_pitch_12,jerk_pitch_13,jerk_pitch_14,jerk_pitch_15,jerk_pitch_16,jerk_pitch_17,jerk_pitch_18,jerk_pitch_19,jerk_pitch_20,jerk_pitch_21,jerk_pitch_22,jerk_pitch_23,jerk_pitch_24,jerk_pitch_25,jerk_pitch_26,jerk_pitch_27,jerk_pitch_28,jerk_pitch_29,jerk_pitch_30,jerk_pitch_31,jerk_pitch_32,jerk_pitch_33,jerk_pitch_34,jerk_pitch_35,jerk_pitch_36,jerk_pitch_37,jerk_pitch_38,jerk_pitch_39,jerk_pitch_40,jerk_pitch_41,jerk_pitch_42,jerk_pitch_43,jerk_pitch_44,jerk_pitch_45,jerk_pitch_46,jerk_pitch_47,jerk_pitch_48,jerk_pitch_49,jerk_pitch_50,jerk_pitch_51,jerk_pitch_52,jerk_pitch_53,jerk_pitch_54,jerk_pitch_55,jerk_pitch_56,jerk_pitch_57,jerk_pitch_58,jerk_pitch_59,jerk_pitch_60,gcd_error_yaw_1,gcd_error_yaw_2,gcd_error_yaw_3,gcd_error_yaw_4,gcd_error_yaw_5,gcd_error_yaw_6,gcd_error_yaw_7,gcd_error_yaw_8,gcd_error_yaw_9,gcd_error_yaw_10,gcd_error_yaw_11,gcd_error_yaw_12,gcd_error_yaw_13,gcd_error_yaw_14,gcd_error_yaw_15,gcd_error_yaw_16,gcd_error_yaw_17,gcd_error_yaw_18,gcd_error_yaw_19,gcd_error_yaw_20,gcd_error_yaw_21,gcd_error_yaw_22,gcd_error_yaw_23,gcd_error_yaw_24,gcd_error_yaw_25,gcd_error_yaw_26,gcd_error_yaw_27,gcd_error_yaw_28,gcd_error_yaw_29,gcd_error_yaw_30,gcd_error_yaw_31,gcd_error_yaw_32,gcd_error_yaw_33,gcd_error_yaw_34,gcd_error_yaw_35,gcd_error_yaw_36,gcd_error_yaw_37,gcd_error_yaw_38,gcd_error_yaw_39,gcd_error_yaw_40,gcd_error_yaw_41,gcd_error_yaw_42,gcd_error_yaw_43,gcd_error_yaw_44,gcd_error_yaw_45,gcd_error_yaw_46,gcd_error_yaw_47,gcd_error_yaw_48,gcd_error_yaw_49,gcd_error_yaw_50,gcd_error_yaw_51,gcd_error_yaw_52,gcd_error_yaw_53,gcd_error_yaw_54,gcd_error_yaw_55,gcd_error_yaw_56,gcd_error_yaw_57,gcd_error_yaw_58,gcd_error_yaw_59,gcd_error_yaw_60,gcd_error_pitch_1,gcd_error_pitch_2,gcd_error_pitch_3,gcd_error_pitch_4,gcd_error_pitch_5,gcd_error_pitch_6,gcd_error_pitch_7,gcd_error_pitch_8,gcd_error_pitch_9,gcd_error_pitch_10,gcd_error_pitch_11,gcd_error_pitch_12,gcd_error_pitch_13,gcd_error_pitch_14,gcd_error_pitch_15,gcd_error_pitch_16,gcd_error_pitch_17,gcd_error_pitch_18,gcd_error_pitch_19,gcd_error_pitch_20,gcd_error_pitch_21,gcd_error_pitch_22,gcd_error_pitch_23,gcd_error_pitch_24,gcd_error_pitch_25,gcd_error_pitch_26,gcd_error_pitch_27,gcd_error_pitch_28,gcd_error_pitch_29,gcd_error_pitch_30,gcd_error_pitch_31,gcd_error_pitch_32,gcd_error_pitch_33,gcd_error_pitch_34,gcd_error_pitch_35,gcd_error_pitch_36,gcd_error_pitch_37,gcd_error_pitch_38,gcd_error_pitch_39,gcd_error_pitch_40,gcd_error_pitch_41,gcd_error_pitch_42,gcd_error_pitch_43,gcd_error_pitch_44,gcd_error_pitch_45,gcd_error_pitch_46,gcd_error_pitch_47,gcd_error_pitch_48,gcd_error_pitch_49,gcd_error_pitch_50,gcd_error_pitch_51,gcd_error_pitch_52,gcd_error_pitch_53,gcd_error_pitch_54,gcd_error_pitch_55,gcd_error_pitch_56,gcd_error_pitch_57,gcd_error_pitch_58,gcd_error_pitch_59,gcd_error_pitch_60,label
-1.9499512,-1.7999268,-0.45007324,-0.44995117,-1.1999512,-0.15002441,0.0,1.3499756,5.7000732,8.399902,12.0,17.549927,19.349854,23.549927,3.75,0.30004883,15.75,31.5,21.0,10.349976,4.500122,0.9000244,0.15002441,0.0,0.0,0.0,-0.15002441,-2.25,-1.6499023,0.0,0.44995117,2.8499756,0.30004883,0.0,2.8498535,0.0,-2.6999512,1.3500977,1.5,0.0,0.75,0.30004883,0.0,0.15002441,0.5999756,0.0,2.5499268,7.6500244,8.849976,10.949951,1.2000732,-4.050049,0.15002441,0.60009766,1.3500977,2.5499268,1.3499756,0.0,0.15002441,0.15002441,-0.6000023,-0.30000305,0.0,0.15000153,0.8999977,0.7500038,1.050003,1.6500015,2.5499992,3.0,2.550003,3.4500008,3.1499977,-1.3499985,-1.9500008,1.6499977,-0.29999924,-0.29999924,-2.2499962,-0.75,-5.700012,-1.6500015,-0.15000153,0.0,0.0,0.0,-5.549999,-10.65,-4.050001,0.0,-4.200001,-7.799999,-0.4499998,0.0,2.1000013,0.0,-1.8000011,4.799999,3.8999996,0.0,0.0,0.0,0.0,0.0,0.6000004,0.0,0.5999985,0.75,1.3499985,-0.14999962,-0.44999886,-5.700001,-0.5999985,-0.7499981,-3.3000011,-3.750001,-1.5,0.0,0.3000002,1.6500006,-0.75,0.15002441,1.3498535,1.2207031E-4,-0.75,1.0499268,0.15002441,1.3499756,4.3500977,2.699829,3.6000977,5.5499268,1.7999268,4.2000732,-19.799927,-3.4499512,15.449951,15.75,-10.5,-10.650024,-5.8498535,-3.6000977,-0.75,-0.15002441,0.0,0.0,-0.15002441,-2.0999756,0.60009766,1.6499023,0.44995117,2.4000244,-2.5499268,-0.30004883,2.8498535,-2.8498535,-2.6999512,4.050049,0.14990234,-1.5,0.75,-0.44995117,-0.30004883,0.15002441,0.44995117,-0.5999756,2.5499268,5.1000977,1.1999512,2.0999756,-9.749878,-5.250122,4.2000732,0.45007324,0.75,1.1998291,-1.1999512,-1.3499756,0.15002441,0.0,-0.15000153,0.29999924,0.30000305,0.15000153,0.7499962,-0.1499939,0.29999924,0.5999985,0.8999977,0.45000076,-0.44999695,0.8999977,-0.30000305,-4.499996,-0.6000023,3.5999985,-1.949997,0.0,-1.949997,1.4999962,-4.950012,4.0500107,1.5,0.15000153,0.0,0.0,-5.549999,-5.1000004,6.5999985,4.050001,-4.200001,-3.5999985,7.3499994,0.4499998,2.1000013,-2.1000013,-1.8000011,6.6000004,-0.8999996,-3.8999996,0.0,0.0,0.0,0.0,0.6000004,-0.6000004,0.5999985,0.15000153,0.5999985,-1.4999981,-0.29999924,-5.250002,5.1000023,-0.14999962,-2.550003,-0.4499998,2.250001,1.5,0.3000002,1.3500004,-1.9500732,0.9000244,1.1998291,-1.3497314,-0.7501221,1.7999268,-0.89990234,1.1999512,3.000122,-1.6502686,0.90026855,1.9498291,-3.75,2.4001465,-24.0,16.349976,18.899902,0.30004883,-26.25,-0.15002441,4.800171,2.2497559,2.8500977,0.5999756,0.15002441,0.0,-0.15002441,-1.9499512,2.7000732,1.0498047,-1.1999512,1.9500732,-4.949951,2.249878,3.1499023,-5.699707,0.14990234,6.75,-3.9001465,-1.6499023,2.25,-1.1999512,0.14990234,0.45007324,0.29992676,-1.0499268,3.1499023,2.550171,-3.9001465,0.9000244,-11.8498535,4.499756,9.450195,-3.75,0.29992676,0.4498291,-2.3997803,-0.15002441,1.5,-0.15002441,-0.15000153,0.45000076,3.8146973E-6,-0.15000153,0.59999466,-0.8999901,0.44999313,0.29999924,0.29999924,-0.44999695,-0.8999977,1.3499947,-1.2000008,-4.199993,3.899994,4.200001,-5.5499954,1.949997,-1.949997,3.4499931,-6.4500084,9.000023,-2.5500107,-1.3499985,-0.15000153,0.0,-5.549999,0.44999886,11.699999,-2.5499973,-8.250002,0.6000023,10.949998,-6.8999996,1.6500015,-4.2000027,0.3000002,8.400002,-7.5,-3.0,3.8999996,0.0,0.0,0.0,0.6000004,-1.2000008,1.1999989,-0.44999695,0.44999695,-2.0999966,1.1999989,-4.9500027,10.350004,-5.250002,-2.4000034,2.1000032,2.7000008,-0.75000095,-1.1999998,1.0500002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
4.500122,0.9000244,0.15002441,0.0,0.0,0.0,-0.15002441,-2.25,-1.6499023,0.0,0.44995117,2.8499756,0.30004883,0.0,2.8498535,0.0,-2.6999512,1.3500977,1.5,0.0,0.75,0.30004883,0.0,0.15002441,0.5999756,0.0,2.5499268,7.6500244,8.849976,10.949951,1.2000732,-4.050049,0.15002441,0.60009766,1.3500977,2.5499268,1.3499756,0.0,0.15002441,0.15002441,0.15002441,1.3499756,4.949951,5.0999756,0.30004883,0.7501221,1.3499756,-0.29992676,0.7498779,7.050171,7.9500732,9.150024,12.150024,6.2999268,0.45007324,0.45007324,1.0500488,1.3499756,8.099976,16.200073,-5.700012,-1.6500015,-0.15000153,0.0,0.0,0.0,-5.549999,-10.65,-4.050001,0.0,-4.200001,-7.799999,-0.4499998,0.0,2.1000013,0.0,-1.8000011,4.799999,3.8999996,0.0,0.0,0.0,0.0,0.0,0.6000004,0.0,0.5999985,0.75,1.3499985,-0.14999962,-0.44999886,-5.700001,-0.5999985,-0.7499981,-3.3000011,-3.750001,-1.5,0.0,0.3000002,1.6500006,3.3000002,8.1,11.400002,9.150002,0.45000076,-3.4500008,-4.6500015,-7.499998,-6.6000004,-6.8999996,-0.44999886,-1.8000002,-2.7000008,-1.3499994,-0.14999962,0.8999996,4.800001,4.6499996,4.5,1.3500004,-5.8498535,-3.6000977,-0.75,-0.15002441,0.0,0.0,-0.15002441,-2.0999756,0.60009766,1.6499023,0.44995117,2.4000244,-2.5499268,-0.30004883,2.8498535,-2.8498535,-2.6999512,4.050049,0.14990234,-1.5,0.75,-0.44995117,-0.30004883,0.15002441,0.44995117,-0.5999756,2.5499268,5.1000977,1.1999512,2.0999756,-9.749878,-5.250122,4.2000732,0.45007324,0.75,1.1998291,-1.1999512,-1.3499756,0.15002441,0.0,0.0,1.1999512,3.5999756,0.15002441,-4.7999268,0.45007324,0.5998535,-1.6499023,1.0498047,6.300293,0.89990234,1.1999512,3.0,-5.8500977,-5.8498535,0.0,0.5999756,0.29992676,6.75,8.100098,-4.950012,4.0500107,1.5,0.15000153,0.0,0.0,-5.549999,-5.1000004,6.5999985,4.050001,-4.200001,-3.5999985,7.3499994,0.4499998,2.1000013,-2.1000013,-1.8000011,6.6000004,-0.8999996,-3.8999996,0.0,0.0,0.0,0.0,0.6000004,-0.6000004,0.5999985,0.15000153,0.5999985,-1.4999981,-0.29999924,-5.250002,5.1000023,-0.14999962,-2.550003,-0.4499998,2.250001,1.5,0.3000002,1.3500004,1.6499996,4.8,3.3000011,-2.25,-8.700001,-3.9000015,-1.2000008,-2.8499966,0.8999977,-0.29999924,6.450001,-1.3500013,-0.9000006,1.3500013,1.1999998,1.0499992,3.9000015,-0.15000153,-0.14999962,-3.1499996,4.800171,2.2497559,2.8500977,0.5999756,0.15002441,0.0,-0.15002441,-1.9499512,2.7000732,1.0498047,-1.1999512,1.9500732,-4.949951,2.249878,3.1499023,-5.699707,0.14990234,6.75,-3.9001465,-1.6499023,2.25,-1.1999512,0.14990234,0.45007324,0.29992676,-1.0499268,3.1499023,2.550171,-3.9001465,0.9000244,-11.8498535,4.499756,9.450195,-3.75,0.29992676,0.4498291,-2.3997803,-0.15002441,1.5,-0.15002441,0.0,1.1999512,2.4000244,-3.4499512,-4.949951,5.25,0.14978027,-2.2497559,2.699707,5.2504883,-5.4003906,0.30004883,1.8000488,-8.850098,2.4414062E-4,5.8498535,0.5999756,-0.30004883,6.4500732,1.3500977,-6.4500084,9.000023,-2.5500107,-1.3499985,-0.15000153,0.0,-5.549999,0.44999886,11.699999,-2.5499973,-8.250002,0.6000023,10.949998,-6.8999996,1.6500015,-4.2000027,0.3000002,8.400002,-7.5,-3.0,3.8999996,0.0,0.0,0.0,0.6000004,-1.2000008,1.1999989,-0.44999695,0.44999695,-2.0999966,1.1999989,-4.9500027,10.350004,-5.250002,-2.4000034,2.1000032,2.7000008,-0.75000095,-1.1999998,1.0500002,0.29999924,3.1500006,-1.499999,-5.550001,-6.450001,4.799999,2.7000008,-1.6499958,3.7499943,-1.199997,6.75,-7.800002,0.45000076,2.250002,-0.15000153,-0.15000057,2.8500023,-4.050003,1.9073486E-6,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
-1.6499023,0.0,0.44995117,2.8499756,0.30004883,0.0,2.8498535,0.0,-2.6999512,1.3500977,1.5,0.0,0.75,0.30004883,0.0,0.15002441,0.5999756,0.0,2.5499268,7.6500244,8.849976,10.949951,1.2000732,-4.050049,0.15002441,0.60009766,1.3500977,2.5499268,1.3499756,0.0,0.15002441,0.15002441,0.15002441,1.3499756,4.949951,5.0999756,0.30004883,0.7501221,1.3499756,-0.29992676,0.7498779,7.050171,7.9500732,9.150024,12.150024,6.2999268,0.45007324,0.45007324,1.0500488,1.3499756,8.099976,16.200073,20.699951,3.0,0.30004883,0.0,0.45007324,0.15002441,-0.60009766,-6.9000244,-4.050001,0.0,-4.200001,-7.799999,-0.4499998,0.0,2.1000013,0.0,-1.8000011,4.799999,3.8999996,0.0,0.0,0.0,0.0,0.0,0.6000004,0.0,0.5999985,0.75,1.3499985,-0.14999962,-0.44999886,-5.700001,-0.5999985,-0.7499981,-3.3000011,-3.750001,-1.5,0.0,0.3000002,1.6500006,3.3000002,8.1,11.400002,9.150002,0.45000076,-3.4500008,-4.6500015,-7.499998,-6.6000004,-6.8999996,-0.44999886,-1.8000002,-2.7000008,-1.3499994,-0.14999962,0.8999996,4.800001,4.6499996,4.5,1.3500004,-3.1499996,-1.0500011,-0.14999962,0.0,0.29999924,0.5999985,1.1999989,0.14999962,0.60009766,1.6499023,0.44995117,2.4000244,-2.5499268,-0.30004883,2.8498535,-2.8498535,-2.6999512,4.050049,0.14990234,-1.5,0.75,-0.44995117,-0.30004883,0.15002441,0.44995117,-0.5999756,2.5499268,5.1000977,1.1999512,2.0999756,-9.749878,-5.250122,4.2000732,0.45007324,0.75,1.1998291,-1.1999512,-1.3499756,0.15002441,0.0,0.0,1.1999512,3.5999756,0.15002441,-4.7999268,0.45007324,0.5998535,-1.6499023,1.0498047,6.300293,0.89990234,1.1999512,3.0,-5.8500977,-5.8498535,0.0,0.5999756,0.29992676,6.75,8.100098,4.499878,-17.699951,-2.6999512,-0.30004883,0.45007324,-0.30004883,-0.7501221,-6.2999268,6.5999985,4.050001,-4.200001,-3.5999985,7.3499994,0.4499998,2.1000013,-2.1000013,-1.8000011,6.6000004,-0.8999996,-3.8999996,0.0,0.0,0.0,0.0,0.6000004,-0.6000004,0.5999985,0.15000153,0.5999985,-1.4999981,-0.29999924,-5.250002,5.1000023,-0.14999962,-2.550003,-0.4499998,2.250001,1.5,0.3000002,1.3500004,1.6499996,4.8,3.3000011,-2.25,-8.700001,-3.9000015,-1.2000008,-2.8499966,0.8999977,-0.29999924,6.450001,-1.3500013,-0.9000006,1.3500013,1.1999998,1.0499992,3.9000015,-0.15000153,-0.14999962,-3.1499996,-4.5,2.0999985,0.9000015,0.14999962,0.29999924,0.29999924,0.6000004,-1.0499992,2.7000732,1.0498047,-1.1999512,1.9500732,-4.949951,2.249878,3.1499023,-5.699707,0.14990234,6.75,-3.9001465,-1.6499023,2.25,-1.1999512,0.14990234,0.45007324,0.29992676,-1.0499268,3.1499023,2.550171,-3.9001465,0.9000244,-11.8498535,4.499756,9.450195,-3.75,0.29992676,0.4498291,-2.3997803,-0.15002441,1.5,-0.15002441,0.0,1.1999512,2.4000244,-3.4499512,-4.949951,5.25,0.14978027,-2.2497559,2.699707,5.2504883,-5.4003906,0.30004883,1.8000488,-8.850098,2.4414062E-4,5.8498535,0.5999756,-0.30004883,6.4500732,1.3500977,-3.6002197,-22.19983,15.0,2.3999023,0.7501221,-0.7501221,-0.45007324,-5.5498047,11.699999,-2.5499973,-8.250002,0.6000023,10.949998,-6.8999996,1.6500015,-4.2000027,0.3000002,8.400002,-7.5,-3.0,3.8999996,0.0,0.0,0.0,0.6000004,-1.2000008,1.1999989,-0.44999695,0.44999695,-2.0999966,1.1999989,-4.9500027,10.350004,-5.250002,-2.4000034,2.1000032,2.7000008,-0.75000095,-1.1999998,1.0500002,0.29999924,3.1500006,-1.499999,-5.550001,-6.450001,4.799999,2.7000008,-1.6499958,3.7499943,-1.199997,6.75,-7.800002,0.45000076,2.250002,-0.15000153,-0.15000057,2.8500023,-4.050003,1.9073486E-6,-3.0,-1.3500004,6.5999985,-1.199997,-0.7500019,0.14999962,0.0,0.30000114,-1.6499996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
